Num	Domain	Name_to_Use	InEukProtV3	InTCS	EukProt_ID	UniProt_Proteome_ID	UP_RefProt	Actions_Needed	Changes_Vs_EukProtV3	Filtering_Applied	NumProts_PreFilt	NumProts_PostFilt	PropProts_Retained	Genus_UniEuk	Epithet_UniEuk	Supergroup_UniEuk	Taxogroup1_UniEuk	Taxogroup2_UniEuk	Actions_Prior_to_Use_EukProt	Data_Source_Type_EukProt	Taxonomy_UniEuk	Data_Source_URL	Original_Filename	New_Data_Citation	TaxSpecific_Busco_Complete	TaxSpecific_Busco_Single	TaxSpecific_Busco_Duplicated	TaxSpecific_Busco_Fragmented	TaxSpecific_Busco_Missing	Euk_Busco_Complete	Euk_Busco_Single	Euk_Busco_Duplicated	Euk_Busco_Fragmented	Euk_Busco_Missing																
168	Eukaryota	Oscarella_pearsei	TRUE	TRUE	EP00118	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	29220	17694	0.605544148	Oscarella	pearsei	Opisthokonta	Metazoa	Porifera	none	transcriptome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Porifera;'CalHom clade';Homoscleromorpha;Oscarellidae;Oscarella;Oscarella pearsei	http://www.compagen.org/datasets/OCAR_T-PEP_130911.zip	EP00118_Oscarella_pearsei.fasta																											
169	Eukaryota	Ciona_intestinalis	TRUE	TRUE	EP00059	UP000008144	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;	16680	16680	1	Ciona	intestinalis	Opisthokonta	Metazoa	Urochordata	none	genome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;'parahoxozoa';Bilateria;Deuterostomia;Chordata;Urochordata;Ascidiacea;APT-clade;Enterogona;Phlebobranchia;Ciona;Ciona intestinalis	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000008144/UP000008144_7719.fasta.gz	Ciona_intestinalis_UniProtRefProteome.fasta																											
170	Eukaryota	Danio_rerio	TRUE	TRUE	EP00067	UP000000437	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;	20358	20358	1	Danio	rerio	Opisthokonta	Metazoa	Vertebrata	none	genome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;'parahoxozoa';Bilateria;Deuterostomia;Chordata;Vertebrata;Gnathostomata;Teleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Clupeocephala;Otomorpha;Cypriniformes;Cyprinidae;Danio;Danio rerio	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000000437/UP000000437_7955.fasta.gz	Danio_rerio_UniProtRefProteome.fasta																											
171	Eukaryota	Gallus_gallus	TRUE	TRUE	EP00076	UP000000539	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	18108	18096	0.999337309	Gallus	gallus	Opisthokonta	Metazoa	Vertebrata	none	genome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;'parahoxozoa';Bilateria;Deuterostomia;Chordata;Vertebrata;Gnathostomata;Teleostomi;Sarcopterygii;Tetrapoda;Amniota;Sauropsida;Archelosauria;Archosauria;Aves;Neognathae;Galloanserae;Galliformes;Phasianidae;Gallus;Gallus gallus;strain Red jungle fowl	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000000539/UP000000539_9031.fasta.gz	Gallus_gallus_UniProtRefProteome.fasta																											
172	Eukaryota	Homo_sapiens	TRUE	TRUE	EP00074	UP000005640	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	20607	20547	0.997088368	Homo	sapiens	Opisthokonta	Metazoa	Vertebrata	none	genome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;'parahoxozoa';Bilateria;Deuterostomia;Chordata;Vertebrata;Gnathostomata;Teleostomi;Sarcopterygii;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Primates;Catarrhini;Hominidae;Homo;Homo sapiens	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000005640/UP000005640_9606.fasta.gz	Homo_sapiens_UniProtRefProteome.fasta																											
173	Eukaryota	Pelusios_casteneus	TRUE	FALSE	NA	UP000694393	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	19153	19153	1	Pelusios	casteneus	Opisthokonta	Metazoa	Vertebrata	none	genome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;'parahoxozoa';Bilateria;Deuterostomia;Chordata;Vertebrata;Gnathostomata;Teleostomi;Sarcopterygii;Tetrapoda;Amniota;Sauropsida;Sauria;Archelosauria;Testudinata;Testudines;Pleurodira;Pelomedusidae;Pelusios;Pelusios casteneus	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000694393/UP000694393_367368.fasta.gz	Pelusios_casteneus_UniProtRefProteome.fasta																											
174	Eukaryota	Callorhinchus_milii	TRUE	FALSE	EP00062	UP000314986	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;	19408	19407	0.999948475	Callorhinchus	milii	Opisthokonta	Metazoa	Vertebrata	none	genome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;'parahoxozoa';Bilateria;Deuterostomia;Chordata;Vertebrata;Gnathostomata;Chondrichthyes;Holocephali;Chimaeriformes;Callorhinchidae;Callorhinchus;Callorhinchus milii	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000314986/UP000314986_7868.fasta.gz	Callorhinchus_milii_UniProtRefProteome.fasta																											
175	Eukaryota	Vicugna_pacos	TRUE	FALSE	NA	UP000504605	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	19465	19465	1	Vicugna	pacos	Opisthokonta	Metazoa	Vertebrata	none	genome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;'parahoxozoa';Bilateria;Deuterostomia;Chordata;Vertebrata;Gnathostomata;Teleostomi;Sarcopterygii;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Laurasiatheria;Artiodactyla;Tylopoda;Camelidae;Vicugna;Vicugna_pacos	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000504605/UP000504605_30538.fasta.gz	Vicugna_pacos_UniProtRefProteome.fasta																											
176	Eukaryota	Hofstenia_miamia	FALSE	FALSE	NA	NA	NA	Download proteome; BUSCO	Not in EukProt	Remove prots < 20 AA;None	22454	21283	0.947848936	Hofstenia	miamia	Opisthokonta	Metazoa	Acoelomorpha	NA	NA	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;'parahoxozoa';Bilateria;Deuterostomia;Xenacoelomorpha;Acoelomorpha;Acoela;Hofsteniidae;Hofstenia;Hofstenia miamia	http://ftp.ensemblgenomes.org/pub/metazoa/release-54/fasta/hofstenia_miamia/pep/Hofstenia_miamia.HmiaM1.pep.all.fa.gz	Hofstenia_miamia_proteome.fasta																											
177	Eukaryota	Corallochytrium_limacisporum	TRUE	TRUE	EP00127	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.95	7535	7513	0.997080292	Corallochytrium	limacisporum	Opisthokonta	Pluriformea	Corallochytrium	none	genome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Pluriformea;Corallochytrium;Corallochytrium limacisporum;strain Hawaii	https://figshare.com/articles/Genome_-_Corallochytrium_limacisporum/5426470	EP00127_Corallochytrium_limacisporum.fasta																											
178	Eukaryota	Syssomonas_multiformis	TRUE	TRUE	EP00128	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.90	19135	12200	0.637575124	Syssomonas	multiformis	Opisthokonta	Pluriformea	Syssomonas	none	transcriptome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Pluriformea;Syssomonas;Syssomonas multiformis;strain Colp12	https://datadryad.org/resource/doi:10.5061/dryad.26bv4/2	EP00128_Syssomonas_multiformis.fasta																											
179	Eukaryota	Fonticula_alba	TRUE	TRUE	EP00159	UP000030693	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	5901	5901	1	Fonticula	alba	Opisthokonta	Rotosphaerida	Fonticula	none	genome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Rotosphaerida;Fonticula;Fonticula alba;strain ATCC-38817	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000030693/UP000030693_691883.fasta.gz	Fonticula_alba_UniProtRefProteome.fasta																											
180	Eukaryota	Parvularia_atlantis	TRUE	TRUE	EP00160	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	22303	16873	0.756534995	Parvularia	atlantis	Opisthokonta	Rotosphaerida	Parvularia	none	transcriptome	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Rotosphaerida;Parvularia;Parvularia atlantis;strain ATCC-50694	https://figshare.com/articles/Nuclearia_sp_ATCC_50694_-_Transcriptome/3898485	EP00160_Parvularia_atlantis.fasta																											
181	Eukaryota	Palpitomonas_bilix	TRUE	TRUE	EP00297	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	26331	15221	0.578063879	Palpitomonas	bilix	Palpitomonas	Palpitomonas	Palpitomonas	none	transcriptome	Eukaryota;Diaphoretickes;Cryptista;Palpitomonas;Palpitomonas bilix;strain NIES-2562	https://doi.org/10.6084/m9.figshare.12410606	EP00297_Palpitomonas_bilix.fasta																											
182	Eukaryota	Trichomonas_vaginalis	TRUE	TRUE	EP00705	UP000001542	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome; Not reduced to 1 protein per gene prior to download	Remove prots < 20 AA;CD-HIT 0.95	50190	31685	0.631301056	Trichomonas	vaginalis	Parabasalia	Parabasalia	Parabasalia	none	genome	Eukaryota;Metamonada;'AP clade';Parabasalia;Trichomonadida;Trichomonas;Trichomonas vaginalis;strain G3	"https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000001542/UP000001542_412133.fasta,gz"	Trichomonas_vaginalis_UniProtRefProteome.fasta																											
183	Eukaryota	Tritrichomonas_foetus	TRUE	TRUE	EP00706	UP000179807	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	24634	24634	1	Tritrichomonas	foetus	Parabasalia	Parabasalia	Parabasalia	none	genome	Eukaryota;Metamonada;'AP clade';Parabasalia;Tritrichomonas;Tritrichomonas foetus;strain K	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000179807/UP000179807_1144522.fasta.gz	Tritrichomonas_foetus_UniProtRefProteome.fasta																											
184	Eukaryota	Monocercomonoides_exilis	TRUE	TRUE	EP00770	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.95	16767	15127	0.902188823	Monocercomonoides	exilis	Preaxostyla	Oxymonadida	Oxymonadida	none	genome	Eukaryota;Metamonada;Preaxostyla;Oxymonadida;Monocercomonoides;Monocercomonoides exilis;strain PA203	https://giardiadb.org/common/downloads/Current_Release/MexilisPA203/fasta/data/GiardiaDB-46_MexilisPA203_AnnotatedProteins.fasta	EP00770_Monocercomonoides_exilis.fasta																											
185	Eukaryota	Paratrimastix_pyriformis	TRUE	TRUE	EP00708	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.90	7108	7108	1	Paratrimastix	pyriformis	Preaxostyla	Paratrimastigidae	Paratrimastigidae	"trimseq,translate mRNA (min length 50),CD-HIT"	"transcriptome,EST"	Eukaryota;Metamonada;Preaxostyla;Paratrimastigidae;Paratrimastix;Paratrimastix pyriformis;strain ATCC-50935	"https://www.ncbi.nlm.nih.gov/bioproject?LinkName=bioproject_nuccore_transcript&from_uid=185488,https://www.ncbi.nlm.nih.gov/nuccore?LinkName=biosample_nuccore&from_uid=150554,https://www.ncbi.nlm.nih.gov/nuccore?LinkName=biosample_nuccore&from_uid=150555,https://www.ncbi.nlm.nih.gov/nuccore?LinkName=biosample_nuccore&from_uid=150556,https://www.ncbi.nlm.nih.gov/nuccore?LinkName=biosample_nuccore&from_uid=150557"	EP00708_Paratrimastix_pyriformis.fasta																											
186	Eukaryota	Trimastix_marina	TRUE	TRUE	EP00771	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	4251	4247	0.999059045	Trimastix	marina	Preaxostyla	Trimastigidae	Trimastigidae	translate mRNA	transcriptome	Eukaryota;Metamonada;Preaxostyla;Trimastigidae;Trimastix;Trimastix marina;strain PCT	https://datadryad.org/bitstream/handle/10255/dryad.137131/Assemblies.zip?sequence=1	EP00771_Trimastix_marina.fasta																											
187	Eukaryota	Bigelowiella_longifila	TRUE	FALSE	EP00465	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	15934	15846	0.994477219	Bigelowiella	longifila	Rhizaria	Cercozoa	Chlorarachnea	none	transcriptome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Cercozoa;Chlorarachnea;'core chlorarachneans';Chlorarachniophyceae;Bigelowiella;Bigelowiella longifila;strain CCMP-242	https://doi.org/10.6084/m9.figshare.12410606	EP00465_Bigelowiella_longifila.fasta																											
188	Eukaryota	Bigelowiella_natans	TRUE	TRUE	EP00466	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.95	21708	21291	0.980790492	Bigelowiella	natans	Rhizaria	Cercozoa	Chlorarachnea	none	genome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Cercozoa;Chlorarachnea;'core chlorarachneans';Chlorarachniophyceae;Bigelowiella;Bigelowiella natans;strain CCMP-2755	https://genome.jgi.doe.gov/Bigna1/Bigna1.download.html	EP00466_Bigelowiella_natans.fasta																											
189	Eukaryota	Lotharella_globosa	TRUE	FALSE	EP00469	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	19385	19365	0.998968274	Lotharella	globosa	Rhizaria	Cercozoa	Chlorarachnea	CD-HIT	transcriptome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Cercozoa;Chlorarachnea;'core chlorarachneans';Chlorarachniophyceae;Lotharella;Lotharella globosa;strain CCCM-811	https://doi.org/10.6084/m9.figshare.12410606	EP00469_Lotharella_globosa.fasta																											
190	Eukaryota	Gymnochlora_sp_CCMP2014	TRUE	FALSE	EP00468	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	15501	12353	0.796916328	Gymnochlora	NA	Rhizaria	Cercozoa	Chlorarachnea	none	transcriptome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Cercozoa;Chlorarachnea;'core chlorarachneans';Chlorarachniophyceae;Gymnochlora;strain CCMP-2014	https://doi.org/10.6084/m9.figshare.12410606	EP00468_Gymnochlora_sp_CCMP2014.fasta																											
191	Eukaryota	Paulinella_chromatophora	TRUE	TRUE	EP00457	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	33355	31396	0.941268176	Paulinella	chromatophora	Rhizaria	Cercozoa	Euglyphida	translate mRNA	transcriptome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Cercozoa;'crown cercozoa';Imbricatea;Euglyphida;Paulinellidae;Paulinella;Paulinella chromatophora;strain CCAC-0185	https://www.ncbi.nlm.nih.gov/sites/nuccore?term=311736[BioProject]	EP00457_Paulinella_chromatophora.fasta																											
192	Eukaryota	Paulinella_micropora	TRUE	TRUE	EP00808	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.95	32361	30909	0.955131176	Paulinella	micropora	Rhizaria	Cercozoa	Euglyphida	none	genome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Cercozoa;'crown cercozoa';Imbricatea;Euglyphida;Paulinellidae;Paulinella;Paulinella micropora;strain KR01	http://cyanophora.rutgers.edu/P_micropora/	EP00808_Paulinella_micropora.fasta																											
193	Eukaryota	Mataza_sp_D1	TRUE	TRUE	EP00462	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	28402	28372	0.998943736	Mataza	NA	Rhizaria	Cercozoa	Matazida	CD-HIT	transcriptome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Cercozoa;'crown cercozoa';Thecofilosea;Matazida;Mataza;strain D1	https://doi.org/10.6084/m9.figshare.12410606	EP00462_Mataza_sp_D1.fasta																											
194	Eukaryota	Brevimastigomonas_motovehiculus	TRUE	TRUE	EP00823	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	10046	8943	0.890205057	Brevimastigomonas	motovehiculus	Rhizaria	Cercozoa	Paracercomonadida	"assemble mRNA,translate mRNA"	transcriptome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Cercozoa;'crown cercozoa';Paracercomonadida;Brevimastigomonas;Brevimastigomonas motovehiculus;strain RG-2016a	https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR4017993	EP00823_Brevimastigomonas_motovehiculus.fasta																											
195	Eukaryota	Plasmodiophora_brassicae	TRUE	TRUE	EP00473	UP000039324	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	9720	9720	1	Plasmodiophora	brassicae	Rhizaria	Endomyxa	Phytomyxea	none	genome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Endomyxa;'phytorhiza';Phytomyxea;'core phytomyxids';Plasmodiophorida;Plasmodiophora;Plasmodiophora brassicae;strain e3	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000039324/UP000039324_37360.fasta.gz	Plasmodiophora_brassicae_UniProtRefProteome.fasta																											
196	Eukaryota	Leptophrys_vorax	TRUE	TRUE	EP00475	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	46483	29645	0.637760041	Leptophrys	vorax	Rhizaria	Endomyxa	Vampyrellida	"assemble mRNA,translate mRNA"	transcriptome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Endomyxa;'phytorhiza';Vampyrellida;'Vamp clade A';Leptophryidae;Leptophrys;Leptophrys vorax;strain CCAC-3422B	https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR2003407	EP00475_Leptophrys_vorax.fasta																											
197	Eukaryota	Lapot_gusevi	TRUE	TRUE	EP00455	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	57919	28828	0.497729588	Lapot	gusevi	Rhizaria	eorhiza	Aquavolonida	"assemble mRNA,translate mRNA"	transcriptome	Eukaryota;Diaphoretickes;Sar;Rhizaria;'eorhiza';Aquavolonida;'NC10 C lineage';Lapot;Lapot gusevi;strain Lap-1	https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR7816692	EP00455_Lapot_gusevi.fasta																											
198	Eukaryota	Nonionella_stella	TRUE	TRUE	EP01083	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.90	319348	84385	0.264241517	Nonionella	stella	Rhizaria	Foraminifera	Foraminifera	CD-HIT	transcriptome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Retaria;Foraminifera;Globothalamea;Rotaliida;'R clade 3';Nonionidae;Nonionella;Nonionella stella;strain SBB-May2018	https://figshare.com/ndownloader/files/26740697	EP01083_Nonionella_stella.fasta	10.1126/sciadv.abf1586																										
199	Eukaryota	Reticulomyxa_filosa	TRUE	TRUE	EP00480	UP000023152	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	39903	39903	1	Reticulomyxa	filosa	Rhizaria	Foraminifera	Foraminifera	none	genome	Eukaryota;Diaphoretickes;Sar;Rhizaria;Retaria;Foraminifera;'monothalamid clade K';Reticulomyxa;Reticulomyxa filosa;strain Lake-Mšwensee	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000023152/UP000023152_46433.fasta.gz	Reticulomyxa_filosa_UniProtRefProteome.fasta																											
200	Eukaryota	Rhodelphis_limneticus	TRUE	TRUE	EP00735	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	15672	14969	0.95514293	Rhodelphis	limneticus	Rhodelphidia	Rhodelphidia	Rhodelphis	none	transcriptome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodelphidia;Rhodelphis;Rhodelphis limneticus;strain Colp-38	https://datadryad.org/stash/downloads/file_stream/107359	EP00735_Rhodelphis_limneticus.fasta																											
201	Eukaryota	Rhodelphis_marinus	TRUE	TRUE	EP00736	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.90	14585	14585	1	Rhodelphis	marinus	Rhodelphidia	Rhodelphidia	Rhodelphis	none	transcriptome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodelphidia;Rhodelphis;Rhodelphis marinus;strain Colp-29	https://datadryad.org/stash/downloads/file_stream/107360	EP00736_Rhodelphis_marinus.fasta																											
202	Eukaryota	Cyanidioschyzon_merolae	TRUE	TRUE	EP00165	UP000007014	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;	4995	4995	1	Cyanidioschyzon	merolae	Rhodophyta	Cyanidiales	Cyanidiales	none	genome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Cyanidiales;Cyanidioschyzon;Cyanidioschyzon merolae;strain 10D	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000007014/UP000007014_280699.fasta.gz	Cyanidioschyzon_merolae_UniProtRefProteome.fasta																											
203	Eukaryota	Galdieria_sulphuraria	TRUE	TRUE	EP00167	UP000030680	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	6602	6598	0.999394123	Galdieria	sulphuraria	Rhodophyta	Cyanidiales	Cyanidiales	none	genome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Cyanidiales;Galdieria;Galdieria sulphuraria;strain 074W	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000030680/UP000030680_130081.fasta.gz	Galdieria_sulphuraria_UniProtRefProteome.fasta																											
204	Eukaryota	Porphyra_umbilicalis	TRUE	FALSE	EP00169	UP000218209	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	13291	13291	1	Porphyra	umbilicalis	Rhodophyta	Eurhodophytina	Bangiales	none	genome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Eurhodophytina;Bangiales;Porphyra;Porphyra umbilicalis;strain Schoodic-Point	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000218209/UP000218209_2786.fasta.gz	Porphyra_umbilicalis_UniProtRefProteome.fasta																											
205	Eukaryota	Chondrus_crispus	TRUE	TRUE	EP00176	NA	NA	"Download UniProtKB proteins, CD-HIT, BUSCO"	None	Remove prots < 20 AA;CD-HIT 0.95	9754	9208	0.944022965	Chondrus	crispus	Rhodophyta	Eurhodophytina	Florideophyceae	none	genome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Eurhodophytina;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus;Chondrus crispus;strain Stackhouse	https://rest.uniprot.org/uniprotkb/stream?compressed=true&format=fasta&query=%28%28taxonomy_id%3A2769%29%29	Chondrus_crispus_UniProtKbProteins.fasta																											
206	Eukaryota	Eucheuma_denticulatum	TRUE	TRUE	EP00177	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.90	8907	8430	0.946446615	Eucheuma	denticulatum	Rhodophyta	Eurhodophytina	Florideophyceae	translate mRNA	transcriptome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Eurhodophytina;Florideophyceae;Rhodymeniophycidae;Gigartinales;Solieriaceae;Eucheuma;Eucheuma denticulatum;strain sd	https://www.ncbi.nlm.nih.gov/sites/nuccore?term=379657[BioProject]	EP00177_Eucheuma_denticulatum.fasta																											
207	Eukaryota	Gracilariopsis_chorda	TRUE	TRUE	EP00872	UP000247409	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	10593	10593	1	Gracilariopsis	chorda	Rhodophyta	Eurhodophytina	Florideophyceae	none	genome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Eurhodophytina;Florideophyceae;Rhodymeniophycidae;Gracilariales;Gracilariaceae;Gracilariopsis;Gracilariopsis chorda;strain SKKU-2015	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000247409/UP000247409_448386.fasta.gz	Gracilariopsis_chorda_UniProtRefProteome.fasta																											
208	Eukaryota	Madagascaria_erythrocladioides	TRUE	TRUE	EP00179	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	32228	31871	0.988922676	Madagascaria	erythrocladioides	Rhodophyta	Proteorhodophytina	Compsopogonophyceae	none	transcriptome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Proteorhodophytina;Compsopogonophyceae;'EMR clade';Madagascaria;Madagascaria erythrocladioides;strain CCMP-3234	https://doi.org/10.6084/m9.figshare.12410606	EP00179_Madagascaria_erythrocladioides.fasta																											
209	Eukaryota	Porphyridium_purpureum	TRUE	FALSE	EP00185	UP000324585	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	9673	9673	1	Porphyridium	purpureum	Rhodophyta	Proteorhodophytina	Porphyridiophyceae	none	genome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Proteorhodophytina;Porphyridiophyceae;Porphyridium;Porphyridium purpureum;strain CCMP-1328	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000324585/UP000324585_35688.fasta.gz	Porphyridium_purpureum_UniProtRefProteome.fasta																											
210	Eukaryota	Bangiopsis_sp_CCMP1999	TRUE	TRUE	EP00190	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	7995	7964	0.996122577	Bangiopsis	NA	Rhodophyta	Proteorhodophytina	Stylonematophyceae	none	transcriptome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Proteorhodophytina;Stylonematophyceae;Bangiopsis;strain CCMP-1999	https://doi.org/10.6084/m9.figshare.12410606	EP00190_Bangiopsis_sp_CCMP1999.fasta																											
